label,bert_pred,bert_proba
0,0,0.0025860856
0,0,0.0019620266
0,0,0.012065892
0,0,0.048471782
0,0,0.0026002713
0,0,0.019841185
0,0,0.0025648298
0,0,0.0024153567
0,0,0.0024152237
0,0,0.002479461
0,0,0.0030037805
0,0,0.030034825
0,0,0.0047391504
0,0,0.011836115
0,0,0.0073550427
0,0,0.20665143
0,0,0.27118978
0,0,0.003032828
0,0,0.0038691612
0,0,0.0023324902
0,0,0.1720973
0,0,0.0022496562
0,0,0.0050064116
0,0,0.032231983
0,0,0.017045006
0,0,0.013524468
0,0,0.009319328
0,0,0.005850255
0,0,0.0027229178
0,0,0.0021283906
0,0,0.0033195142
0,0,0.0026734294
0,0,0.015027023
0,0,0.0067074103
0,0,0.003959986
0,1,0.9694464
0,0,0.0027056271
0,0,0.006968829
0,0,0.0028333983
0,0,0.010982275
0,0,0.002549681
0,0,0.0024069427
0,0,0.015559569
0,0,0.02367217
0,0,0.0048972866
0,0,0.0053605395
0,0,0.0025944973
0,0,0.0043336535
0,0,0.0028947406
0,0,0.0020934308
0,0,0.016491616
0,0,0.042636726
0,0,0.0021039746
0,0,0.011045252
0,0,0.004262598
0,1,0.71121824
0,0,0.0020357303
0,0,0.0027553418
0,0,0.0038718581
0,0,0.0069214553
0,0,0.0024859868
0,0,0.013112538
0,0,0.10166699
0,0,0.002380299
0,0,0.0071550347
0,0,0.0020019934
0,0,0.0025989176
0,0,0.001989419
0,0,0.0022006154
0,0,0.010042494
0,0,0.003635004
0,0,0.0047543603
0,0,0.0033082596
0,0,0.002614323
0,0,0.043555025
0,0,0.0035300679
0,0,0.0637661
0,0,0.002437216
0,0,0.041799676
0,0,0.0025964528
0,0,0.005715405
0,0,0.0053380714
0,0,0.004691854
0,0,0.3445564
0,0,0.0023085526
0,0,0.028493945
0,0,0.0021373609
0,0,0.005097689
0,0,0.060659137
0,0,0.0035193127
0,0,0.002969029
0,0,0.013767277
0,0,0.0022803023
0,0,0.02341067
0,0,0.061587393
0,0,0.004185367
0,0,0.0038812584
0,0,0.006299023
0,0,0.002363495
0,0,0.050790444
0,0,0.007365372
0,0,0.006059747
0,0,0.062692665
0,0,0.04471875
0,0,0.0065004225
0,0,0.0060545714
0,0,0.050854567
0,0,0.0074847136
0,0,0.0042042756
0,0,0.0057922914
0,0,0.036725637
0,0,0.019070974
0,0,0.026219789
0,0,0.0020651822
0,0,0.0035720584
0,0,0.0115649225
0,0,0.005173868
0,0,0.002528824
0,0,0.004292486
0,0,0.0021686917
0,0,0.002675753
0,0,0.0019625197
0,0,0.028913017
0,0,0.0024700793
0,0,0.0030047656
0,0,0.0036423544
0,0,0.0028688314
0,0,0.0025007986
0,0,0.017773231
0,0,0.0031536482
0,1,0.8821603
0,0,0.0071978415
0,0,0.0126009695
0,0,0.014651706
0,0,0.039851874
0,0,0.0025818273
0,0,0.0088955
0,0,0.0040176897
0,0,0.0051254258
0,0,0.0032366833
0,0,0.08904333
0,0,0.0019674317
0,0,0.0077969786
0,0,0.0023412067
0,0,0.0029703605
0,0,0.0023906878
0,0,0.0022260011
0,0,0.009884017
0,0,0.002657055
0,0,0.0023729268
0,0,0.0023542473
0,0,0.011382323
0,0,0.034760658
0,0,0.002579034
0,0,0.002124935
0,0,0.042257775
0,0,0.050227467
0,0,0.0024689424
0,0,0.002673395
0,0,0.002347915
0,0,0.003923394
0,0,0.031867534
0,0,0.06593953
0,1,0.75205743
0,0,0.003837867
0,1,0.62914413
0,0,0.008119768
0,0,0.0023694106
0,0,0.003218021
0,0,0.2701048
0,0,0.0037465205
0,0,0.3294913
0,0,0.02059116
0,0,0.0034171396
0,0,0.0024319028
0,0,0.0024657885
0,0,0.0029134024
0,0,0.0051811626
0,0,0.015152443
0,0,0.0054938262
0,0,0.016951077
0,0,0.017633433
0,0,0.002016356
0,0,0.002389841
0,0,0.0021514336
0,0,0.024781732
0,0,0.023441028
0,1,0.5921693
0,0,0.032026447
0,0,0.011180671
0,0,0.040865354
0,0,0.05744281
0,0,0.005974111
0,0,0.0023978667
0,0,0.0030625479
0,0,0.02159201
0,0,0.2759899
0,0,0.017476177
0,0,0.0043546436
0,0,0.0031555528
0,0,0.0034905653
0,0,0.005208459
0,0,0.005468087
0,0,0.0034777531
0,0,0.0061500855
0,0,0.006142932
0,0,0.0028720815
0,0,0.0021346656
0,0,0.3284225
1,1,0.9891695
1,1,0.9875782
1,1,0.95728475
1,1,0.98752147
1,1,0.97393733
1,1,0.98680764
1,1,0.96210235
1,1,0.937073
1,1,0.9845451
1,1,0.9400151
1,1,0.98827565
1,1,0.9931716
1,1,0.8301254
1,1,0.9862557
1,1,0.99019545
1,1,0.89337575
1,1,0.9787689
1,1,0.9735119
1,1,0.9360631
1,1,0.65900815
1,1,0.9909305
1,1,0.9839782
1,1,0.9848838
1,1,0.981184
1,1,0.9908698
1,1,0.5273482
1,1,0.73766536
1,1,0.99103504
1,1,0.98504794
1,1,0.9914153
1,1,0.98759836
1,1,0.9027338
1,1,0.91808623
1,1,0.98380464
1,1,0.9851864
1,1,0.98589236
1,1,0.90010685
1,1,0.9395028
1,1,0.97724766
1,1,0.9923267
1,0,0.36171532
1,1,0.9899273
1,1,0.9862238
1,1,0.9830111
1,1,0.99018365
1,1,0.9877216
1,1,0.9478907
1,1,0.9943658
1,1,0.97633535
1,1,0.7873037
1,1,0.9879908
1,1,0.6810359
1,1,0.78315365
1,1,0.9610102
1,1,0.96099865
1,1,0.9819651
1,1,0.9750668
1,1,0.8028364
1,1,0.9857578
1,1,0.9295061
1,1,0.9809775
1,1,0.99444073
1,1,0.99210805
1,1,0.9861135
1,1,0.97088593
1,1,0.99328125
1,0,0.12965275
1,1,0.9129485
1,1,0.994021
1,1,0.98087996
1,1,0.89486694
1,1,0.9884636
1,1,0.9705935
1,1,0.9671948
1,1,0.97449714
1,1,0.9892981
1,0,0.41337708
1,1,0.98656034
1,1,0.9827408
1,1,0.9408908
1,1,0.9789869
1,1,0.9794095
1,1,0.98246795
1,1,0.97611123
1,1,0.9654129
1,1,0.9851598
1,1,0.9911396
1,1,0.97203237
1,1,0.9738371
1,0,0.091631755
1,1,0.991154
1,1,0.8965698
1,1,0.9794153
1,1,0.9640457
1,1,0.82554454
1,1,0.9940632
1,1,0.9852894
1,1,0.9885106
1,1,0.98544806
1,1,0.98821425
1,1,0.9576382
1,1,0.9853537
1,1,0.9736259
1,1,0.83294034
1,1,0.947939
1,1,0.9840636
1,1,0.9901833
1,1,0.76132905
1,1,0.9813153
1,1,0.9891679
1,1,0.98510426
1,1,0.9616352
1,1,0.97157246
1,1,0.9956326
1,1,0.89146554
1,1,0.9824776
1,1,0.9859481
1,1,0.94110256
1,1,0.962089
1,1,0.9684969
1,1,0.8663645
1,1,0.9960205
1,1,0.9773237
1,0,0.08497754
1,1,0.99245197
1,1,0.9897071
1,1,0.9863359
1,1,0.99458104
1,1,0.9376458
1,1,0.9783797
1,1,0.92378914
1,1,0.9929007
1,1,0.99246997
1,1,0.9599696
1,1,0.9665248
1,1,0.9951964
1,1,0.9929015
1,1,0.9959643
1,1,0.9960944
1,1,0.9885816
1,1,0.81152904
1,1,0.99038005
1,1,0.99535626
1,1,0.992136
1,1,0.9829206
1,1,0.53091395
1,1,0.9324329
1,1,0.9654944
1,1,0.99248964
1,1,0.99611807
1,1,0.9523288
1,1,0.9923133
1,1,0.9914852
1,1,0.993509
1,1,0.9951755
1,1,0.9740165
1,1,0.9958385
1,1,0.93261737
1,1,0.99428505
1,0,0.14603107
1,1,0.9959914
1,1,0.99555993
1,1,0.9954401
1,1,0.9736399
1,1,0.9709698
1,1,0.99603623
1,1,0.98867804
1,1,0.9961299
1,1,0.85889083
1,0,0.35701337
1,1,0.7479291
1,1,0.9157794
1,1,0.52216655
1,1,0.9574196
1,1,0.9132551
1,1,0.8733381
1,1,0.9735537
1,1,0.8026846
1,1,0.8148551
1,1,0.97653234
1,1,0.9862396
1,0,0.24019738
1,1,0.9482911
1,1,0.9964839
1,1,0.97367644
1,1,0.98031807
1,1,0.9810827
1,1,0.9706214
1,1,0.9802449
1,1,0.97595435
1,1,0.9696294
1,1,0.9789482
1,1,0.9920901
1,0,0.047416933
1,1,0.9964252
1,1,0.99134046
1,0,0.44304729
1,1,0.9859908
1,1,0.6331961
1,1,0.8860077
1,1,0.98806804
1,1,0.9804227
1,1,0.987409
1,1,0.95479876
1,1,0.9894336
1,1,0.9951119
1,1,0.97191703
1,1,0.98100466
1,1,0.99449855
1,1,0.97862
1,1,0.9901725
1,1,0.9936792
1,1,0.88613796
1,1,0.8196875
1,1,0.99055594
1,1,0.9644283
1,1,0.982935
1,1,0.95601684
1,1,0.88260293
1,1,0.9955616
1,1,0.9926098
1,1,0.9924252
1,1,0.9932521
1,1,0.9927671
1,1,0.99131936
1,1,0.9966534
1,1,0.99229866
1,1,0.9935673
1,1,0.91696566
1,1,0.92784256
1,1,0.9621081
1,1,0.8736031
1,1,0.98339164
1,1,0.992896
1,1,0.9927295
1,1,0.99322176
1,1,0.9829321
1,1,0.9775339
1,1,0.99637896
1,1,0.9930114
1,1,0.9959925
1,1,0.9946355
1,1,0.99040705
1,1,0.94110256
1,1,0.99056315
1,1,0.9933135
1,1,0.9869064
1,1,0.99371344
1,1,0.9850466
1,1,0.990248
1,1,0.99200916
1,1,0.9866981
1,1,0.99613875
1,1,0.99053323
1,1,0.99300003
1,1,0.9922616
1,1,0.9923826
1,1,0.9819073
1,1,0.99594706
1,1,0.9759921
1,1,0.97079676
1,1,0.9919993
1,1,0.9140548
1,1,0.992496
1,1,0.99252206
1,1,0.99178314
1,1,0.99275947
1,1,0.9962172
1,1,0.99199027
1,1,0.9891571
1,1,0.9924287
1,1,0.50131965
1,1,0.9927021
1,1,0.9877323
1,1,0.87476766
1,1,0.99334246
1,1,0.9963438
1,1,0.9835265
1,1,0.9934835
1,1,0.99296945
1,1,0.9907528
1,1,0.99314207
1,1,0.99296314
1,1,0.98585016
1,1,0.996014
1,1,0.920565
1,1,0.99502385
1,1,0.9892652
1,1,0.825524
1,1,0.9915058
1,1,0.99276686
1,0,0.28626338
1,1,0.9925447
1,1,0.9860153
1,1,0.9931536
1,1,0.98471534
1,1,0.9847535
1,1,0.99207544
1,1,0.9627057
1,0,0.44528818
1,1,0.99522865
1,1,0.99399287
1,1,0.99391055
1,1,0.98871267
1,1,0.9383445
1,1,0.9886635
1,1,0.98919386
1,1,0.99530965
1,1,0.96549356
1,1,0.99424946
1,1,0.9946285
1,1,0.9933334
1,1,0.9270431
1,1,0.9947806
1,1,0.9938356
1,1,0.98785686
1,1,0.96419597
1,1,0.992297
1,1,0.99499464
1,1,0.9794231
1,0,0.054526404
1,1,0.9931651
1,1,0.99300635
1,1,0.98227006
1,1,0.99133897
1,1,0.9855068
1,1,0.99628925
1,1,0.9945556
1,1,0.99603254
1,1,0.9903628
1,1,0.99527115
1,1,0.994262
1,1,0.9908178
1,1,0.96888876
1,1,0.9573254
1,0,0.21383992
1,1,0.9938765
1,0,0.38865557
1,1,0.98000056
1,1,0.9924452
1,1,0.9887532
1,1,0.93669933
1,1,0.992652
1,1,0.9926218
1,1,0.98757535
1,1,0.99544585
1,1,0.99535036
1,1,0.9864972
1,1,0.9870805
1,1,0.9806209
1,0,0.38097003
1,1,0.99264103
1,1,0.9765887
1,1,0.992063
1,1,0.76819015
1,0,0.3998221
1,1,0.91567343
1,1,0.9853733
1,1,0.99405164
1,1,0.99269474
1,1,0.99415755
1,1,0.98462045
1,1,0.971907
1,1,0.9930453
1,1,0.9962304
1,1,0.9592495
1,1,0.9823278
1,1,0.9920472
1,1,0.99286085
1,1,0.9837895
1,1,0.99180424
1,1,0.982668
1,1,0.9663567
1,1,0.99321413
1,1,0.9925795
1,1,0.96255255
1,1,0.99629337
1,1,0.99236745
1,1,0.9877935
1,1,0.99074054
1,1,0.9734257
1,1,0.99544674
1,1,0.99338925
1,1,0.8592082
1,1,0.97441745
1,0,0.3980529
1,1,0.99081296
1,1,0.9808951
1,1,0.99537766
1,1,0.99004465
1,1,0.9888292
1,1,0.9951997
1,1,0.99193245
1,1,0.98278147
1,1,0.995615
1,1,0.9918168
1,1,0.9925608
1,1,0.5473401
1,1,0.9919819
1,1,0.7717083
1,1,0.96872276
1,1,0.9922145
0,0,0.0076716957
0,0,0.004132127
0,0,0.00881095
0,0,0.004333816
0,0,0.09832447
0,0,0.0029533315
0,0,0.008848818
0,0,0.037774913
0,0,0.058203906
0,0,0.016015954
0,0,0.027566357
0,0,0.0020700013
0,0,0.022167953
0,0,0.0031004162
0,0,0.009168773
0,0,0.023978144
0,0,0.46996862
0,0,0.022154365
0,0,0.003761745
0,0,0.0071391175
0,0,0.015026769
0,0,0.14350669
0,0,0.009676392
0,0,0.0073659793
0,0,0.036557652
0,0,0.009969064
0,0,0.0027738195
0,0,0.0708875
0,0,0.0053758533
0,0,0.01927072
0,0,0.047223307
0,0,0.0037304175
0,0,0.009802094
0,0,0.0025279843
0,0,0.0062314626
0,0,0.023807785
0,0,0.0032456766
0,0,0.10029473
0,0,0.0066291913
0,0,0.00873383
0,0,0.0082052965
0,0,0.00898526
0,0,0.0029208034
0,0,0.0035066162
0,0,0.002479374
0,0,0.018004075
0,0,0.0674877
0,0,0.003863059
0,0,0.016344666
0,0,0.0041107317
0,0,0.07350156
0,0,0.0030044573
0,0,0.0021980572
0,0,0.008391667
0,0,0.004796931
0,0,0.0035130356
0,0,0.002741999
0,0,0.0024852823
0,0,0.009415311
0,0,0.0027117804
0,0,0.0028453209
0,0,0.0032056083
0,0,0.01971628
0,0,0.0022626466
0,0,0.050900053
0,0,0.002553033
0,0,0.0024763318
0,0,0.01392514
0,0,0.018780177
0,0,0.008946584
0,0,0.014616493
0,0,0.0026008566
0,0,0.004566281
0,0,0.045208935
0,0,0.016754787
0,0,0.0026713999
0,0,0.042357307
0,0,0.003317338
0,0,0.008097877
0,0,0.0077612638
0,0,0.0022841557
0,0,0.011551593
0,0,0.0062580267
0,0,0.023847725
0,0,0.0024246362
0,0,0.0027999496
0,0,0.01464984
0,0,0.1642716
0,0,0.0072695194
0,0,0.006615179
0,0,0.107077725
0,0,0.060819965
0,0,0.012193731
0,0,0.011328613
0,0,0.0027804596
0,0,0.0028361469
0,0,0.0027979985
0,0,0.012935234
0,0,0.0021524963
0,0,0.019735597
0,0,0.0029762776
0,0,0.0029129023
0,0,0.014700478
0,0,0.03148821
0,0,0.0029953383
0,0,0.06737771
0,0,0.07136758
0,0,0.0019294234
0,0,0.08638672
0,0,0.053047102
0,0,0.12083694
0,0,0.0023700013
0,0,0.008782417
0,0,0.112199515
0,0,0.06973235
0,0,0.0028198347
0,0,0.002787599
0,0,0.018583655
0,0,0.062286735
0,0,0.016221697
0,0,0.002634528
0,0,0.0040517016
0,0,0.0030104811
0,0,0.0023921179
0,0,0.005431372
0,0,0.06066765
0,0,0.005867007
0,0,0.2287527
0,0,0.0031576427
0,0,0.0032755563
0,0,0.009673926
0,0,0.0108029675
0,0,0.07913716
0,0,0.004275019
0,0,0.005735802
0,0,0.032288633
0,0,0.015407661
0,0,0.010886835
0,0,0.038014475
0,0,0.0067800893
0,0,0.0022977807
0,0,0.09074297
0,0,0.14498593
0,0,0.002961812
0,0,0.002016093
0,0,0.009406749
0,0,0.06995285
0,0,0.059978757
0,0,0.042933427
0,0,0.0032116584
0,0,0.0046665156
0,0,0.010128303
0,0,0.006741623
0,0,0.0082131345
0,0,0.0027133722
0,0,0.20640053
0,0,0.009766134
0,0,0.013000663
0,0,0.1799624
0,0,0.003995131
0,0,0.0024179893
0,0,0.15239033
0,0,0.025010789
0,0,0.20964617
0,0,0.002786641
0,0,0.008719945
0,0,0.047328096
0,0,0.108892865
0,0,0.0024808508
0,0,0.0071858065
0,0,0.005555399
0,0,0.0042388607
0,0,0.18413965
0,0,0.0068410626
0,0,0.004399925
0,0,0.0022491834
0,0,0.0031444393
0,0,0.0023277204
0,0,0.0067612054
0,0,0.0025267007
0,0,0.0055583185
0,0,0.007888457
0,0,0.01493526
0,0,0.012605039
0,0,0.0051129237
0,0,0.03501149
0,0,0.08855534
0,0,0.027681531
0,0,0.4273534
0,0,0.028640369
0,0,0.007821078
0,0,0.0030724914
0,0,0.028453842
0,0,0.015437795
0,0,0.014861548
0,0,0.0093940105
0,0,0.003874923
0,0,0.0033062382
0,0,0.08878306
0,0,0.0059295846
0,0,0.004536676
0,0,0.0064462484
0,0,0.0030456698
0,0,0.003696685
0,0,0.0152433105
0,0,0.014793106
0,0,0.004222499
0,0,0.012887482
0,0,0.01048074
0,0,0.014403135
0,0,0.009835766
0,0,0.012922292
0,0,0.012439604
0,0,0.007930218
0,0,0.013307273
0,0,0.0046213013
0,0,0.0037131293
0,0,0.0022918025
0,0,0.0037367565
0,0,0.09155756
0,0,0.024102148
0,0,0.014453509
0,0,0.007905413
0,0,0.0058759106
0,0,0.2729303
0,0,0.0034775794
0,0,0.0036624607
0,0,0.0070095644
0,0,0.0035521206
0,0,0.005443745
0,0,0.041291125
0,0,0.062187467
0,0,0.01934008
0,0,0.01495144
0,0,0.18540522
0,0,0.0042895884
0,0,0.003033797
0,0,0.15619817
0,0,0.014028753
0,0,0.01060478
0,0,0.005405274
0,0,0.0034801287
0,0,0.17372409
0,0,0.0025121397
0,0,0.01823371
0,0,0.030995026
0,0,0.013123247
0,0,0.0150384195
0,0,0.0033603464
0,0,0.059310418
0,0,0.012708395
0,0,0.006377866
0,0,0.002267307
0,0,0.00994944
0,0,0.00374475
0,0,0.0047600567
0,0,0.054314144
0,0,0.005841498
0,0,0.013707335
0,0,0.10011137
0,0,0.003167293
0,0,0.014072629
0,0,0.28634754
0,0,0.0057592504
0,0,0.01025861
0,0,0.3178247
0,0,0.09247637
0,0,0.009231979
0,0,0.0024433983
0,0,0.013969115
0,0,0.0046239314
0,0,0.025726652
0,0,0.0050942185
0,0,0.006913227
0,0,0.06412962
0,0,0.107746445
0,0,0.013440181
0,0,0.3133865
0,0,0.016181123
0,0,0.005565202
0,0,0.0040278938
0,0,0.005068828
0,0,0.009681649
0,0,0.008344936
0,0,0.008921446
0,1,0.7817299
1,1,0.9657155
1,1,0.9586941
1,1,0.9728267
1,1,0.99399924
1,1,0.99459875
1,1,0.9956403
1,1,0.911384
1,1,0.9710826
1,1,0.95995325
1,1,0.9733551
1,1,0.9939312
1,1,0.9448159
1,1,0.9951361
1,1,0.9732891
1,1,0.9909065
1,1,0.9915895
1,0,0.38479847
1,1,0.99196845
1,1,0.6850365
1,0,0.3708098
1,1,0.99248564
1,1,0.9765045
1,1,0.9795207
1,1,0.9798108
1,1,0.9894511
1,1,0.9933073
1,1,0.99383837
1,1,0.9275098
1,1,0.9558302
1,1,0.7873592
1,1,0.9836234
1,1,0.98066336
1,1,0.973082
1,1,0.97978026
1,1,0.99630284
1,1,0.9951981
1,1,0.9850986
1,1,0.99368745
1,1,0.9895969
1,0,0.26967832
1,1,0.982252
1,0,0.22382112
1,1,0.99313885
1,0,0.3858503
1,1,0.9919322
1,1,0.9789049
1,1,0.94519633
1,1,0.9910058
1,1,0.9363988
1,1,0.9699478
1,1,0.9942913
1,1,0.98767775
1,1,0.9329668
1,1,0.9630025
1,1,0.99185705
1,1,0.9863732
1,1,0.97526824
1,1,0.9649011
1,1,0.99489635
1,1,0.93901914
1,1,0.9148776
1,1,0.98918694
1,1,0.88670677
1,1,0.99188095
1,1,0.99479264
1,1,0.99552274
1,1,0.98982763
1,1,0.9956468
1,1,0.99299735
1,1,0.9731478
1,1,0.99292773
1,1,0.8446667
1,1,0.9545984
1,1,0.9951422
1,1,0.99520135
1,1,0.98604184
1,1,0.9941017
1,1,0.98651296
1,1,0.7981304
1,1,0.8999905
1,1,0.6911883
1,1,0.9808686
1,1,0.9843551
1,1,0.5152169
1,0,0.46894372
1,1,0.8655074
1,1,0.99495006
1,1,0.9872141
1,1,0.9797825
1,1,0.7692591
1,1,0.92345107
1,1,0.9888244
1,1,0.967218
1,1,0.9933648
1,1,0.9845956
1,1,0.98514867
1,1,0.99064773
1,1,0.97661364
1,1,0.9640706
1,1,0.9832077
1,1,0.99271977
1,1,0.6244167
1,1,0.99445915
1,1,0.9705824
1,1,0.9859942
1,1,0.9705917
1,0,0.2734275
1,1,0.9843576
1,0,0.3180925
1,1,0.9936806
1,1,0.9940935
1,1,0.993735
1,1,0.97982854
1,0,0.29303566
1,0,0.46624914
1,1,0.99268943
1,1,0.9849075
1,1,0.94915146
1,1,0.97487336
1,0,0.036508173
1,0,0.4097767
1,1,0.8919022
1,1,0.9691123
1,1,0.9823559
1,1,0.99475765
1,1,0.9925827
1,1,0.9812686
1,0,0.032403316
1,1,0.9844663
1,1,0.97562575
1,1,0.9932289
1,1,0.9928508
1,1,0.6910751
1,1,0.9164133
1,1,0.97662157
1,0,0.383976
1,1,0.96401244
1,1,0.98711663
1,1,0.9931552
1,1,0.98544544
1,1,0.99189353
1,1,0.99513656
1,1,0.9924298
1,1,0.9870602
1,1,0.9084603
1,1,0.991247
1,1,0.97034574
1,1,0.9925961
1,1,0.99015105
1,1,0.9852608
1,0,0.2243881
1,1,0.9145715
1,1,0.99417675
1,1,0.9929235
1,1,0.99345434
1,1,0.97775626
1,1,0.9840357
1,1,0.9924345
1,1,0.99358
1,1,0.9942074
1,1,0.9695123
1,1,0.99556375
1,1,0.986418
1,1,0.99073887
1,1,0.81430036
1,1,0.68650645
1,1,0.82555
1,1,0.98441917
1,1,0.80691785
1,1,0.97390276
1,1,0.9923298
1,0,0.29750314
1,1,0.80024153
1,1,0.9886404
1,1,0.99051195
1,1,0.9166261
1,1,0.9900489
1,1,0.95487344
1,1,0.9853447
1,1,0.98919266
1,1,0.98225325
1,1,0.9515898
1,1,0.99382657
1,1,0.9210875
1,1,0.98151314
1,1,0.98261225
1,1,0.9404282
1,0,0.054171093
1,1,0.9552863
1,1,0.99366355
1,1,0.97903067
1,1,0.9513351
1,0,0.41636795
1,1,0.9943785
1,1,0.987111
1,1,0.99407923
1,1,0.98944664
1,1,0.99318177
1,1,0.99189514
1,1,0.992063
1,1,0.50760114
1,1,0.9748096
1,1,0.9412267
1,1,0.9885101
1,1,0.98844576
1,1,0.9704269
1,1,0.9937769
1,1,0.9961522
1,1,0.98916084
1,1,0.9893617
1,1,0.96526694
1,1,0.99224675
1,1,0.87198997
1,1,0.9950105
1,1,0.8028028
1,1,0.98237395
1,1,0.9890683
1,1,0.992919
1,1,0.96893144
1,1,0.993619
1,1,0.93098325
1,1,0.9905014
1,1,0.98432827
1,1,0.98763335
1,1,0.62057775
1,1,0.9642425
1,1,0.82431006
1,1,0.9903803
1,1,0.9394889
1,1,0.9946221
1,1,0.992607
1,1,0.991248
1,1,0.99332124
1,1,0.9750422
1,1,0.9860167
1,1,0.9943243
1,1,0.9911012
1,1,0.82451725
1,1,0.9921747
1,1,0.9923422
1,1,0.9941513
1,1,0.979444
1,1,0.9826653
1,1,0.9861973
1,1,0.9748253
1,1,0.93121934
1,1,0.99240935
1,1,0.98614025
1,1,0.9942106
1,1,0.99067956
1,1,0.99394363
1,0,0.42114592
1,1,0.99419725
1,0,0.37923068
1,1,0.9873346
1,1,0.98947
1,1,0.9850057
1,1,0.983375
1,1,0.90322906
1,1,0.9757722
1,1,0.9892424
1,0,0.2777364
1,1,0.9938432
1,1,0.9960466
1,1,0.99313205
1,1,0.8221717
1,1,0.9480452
1,1,0.93887943
1,1,0.96724117
1,1,0.99385697
1,1,0.9842614
1,1,0.9944443
1,1,0.96730924
1,1,0.93630964
1,1,0.79144126
1,1,0.98895615
1,1,0.97869295
1,1,0.9537333
1,1,0.99558276
1,1,0.99616975
1,1,0.9850735
1,0,0.12609069
1,1,0.9863941
1,1,0.99017346
1,1,0.98924154
1,1,0.99356365
1,1,0.9943297
1,1,0.99325657
1,1,0.9874035
1,1,0.98946345
1,1,0.75760865
1,1,0.9838627
1,1,0.97568125
1,1,0.98500556
1,1,0.9916216
1,1,0.9951716
1,1,0.99501073
1,1,0.9589373
1,1,0.98916924
1,1,0.99179626
1,1,0.99046844
1,1,0.992644
1,1,0.9671962
1,1,0.7727167
1,1,0.9908675
1,1,0.9640012
1,1,0.9895592
1,1,0.9798093
1,1,0.9945537
1,1,0.9728689
1,1,0.95096385
1,1,0.98634535
1,1,0.99437994
1,1,0.97222364
1,1,0.990366
1,1,0.90214765
1,1,0.99463767
1,1,0.98957086
1,1,0.9940204
1,1,0.9946483
1,1,0.98778254
1,1,0.83630806
1,1,0.9408999
1,1,0.99386793
1,1,0.97396404
1,1,0.99422604
1,1,0.99571806
1,1,0.96160156
1,1,0.9916156
1,1,0.995106
1,1,0.9932801
1,1,0.9851055
1,1,0.9961718
1,1,0.9741321
1,1,0.98415816
1,1,0.9769851
1,1,0.9802776
1,1,0.89689034
1,1,0.9943855
1,1,0.5840418
1,1,0.75424886
1,1,0.9358732
1,1,0.942057
1,1,0.9908652
1,1,0.9949563
1,1,0.9849082
1,1,0.9431972
1,1,0.969842
1,1,0.9884166
1,1,0.98825794
1,1,0.9809325
1,1,0.9810348
1,1,0.9816206
1,1,0.9885483
1,0,0.4671794
1,1,0.9941816
1,1,0.98314005
1,1,0.94899577
1,1,0.98981386
1,1,0.9228156
1,1,0.9928127
1,1,0.95778835
1,1,0.992203
1,1,0.94834846
1,1,0.9950713
1,1,0.99497104
1,1,0.9789323
1,0,0.44585845
1,1,0.75707334
1,1,0.99322456
1,1,0.96790385
1,1,0.9898116
1,1,0.98063815
1,1,0.9811473
1,1,0.9574939
1,1,0.9804333
1,1,0.9777598
1,1,0.99150336
1,1,0.9519385
1,1,0.60614276
1,1,0.98388034
1,1,0.985252
1,1,0.68909603
1,1,0.9768882
1,1,0.9884272
1,1,0.96009827
1,1,0.983411
1,1,0.93825364
1,1,0.9620077
1,1,0.9911041
1,1,0.9876605
1,1,0.99333256
1,1,0.97270435
1,1,0.9863543
1,1,0.99197453
1,1,0.9847948
1,1,0.9916858
1,1,0.96881336
1,1,0.9578852
1,1,0.98983324
1,1,0.9804299
1,1,0.9909837
1,1,0.8619263
1,1,0.97957075
1,0,0.3305592
1,1,0.95614225
1,1,0.95740396
1,1,0.9956007
1,1,0.96434605
1,1,0.9877315
1,1,0.91425383
1,0,0.3495558
1,1,0.94196814
1,1,0.9707919
1,1,0.99548507
1,1,0.9955806
1,1,0.9414307
1,1,0.98671186
1,1,0.9940633
1,1,0.97665215
1,1,0.9948573
1,1,0.97249347
1,0,0.28395772
1,1,0.99355006
1,1,0.9018539
1,1,0.9919017
1,1,0.9914028
1,1,0.981246
1,1,0.7173538
1,1,0.9951572
1,1,0.8026381
1,1,0.99107414
1,1,0.99342597
1,1,0.9592025
1,1,0.9935028
1,1,0.9865595
1,1,0.9873756
1,1,0.9926691
1,1,0.9930112
1,1,0.99128187
1,1,0.99554586
1,1,0.98877466
1,1,0.95069325
1,1,0.5039372
1,1,0.97101194
1,1,0.8501429
1,1,0.9751958
1,1,0.994599
1,1,0.98214877
1,1,0.98726165
1,1,0.9374221
1,1,0.9836215
1,1,0.99324197
1,1,0.98942626
1,1,0.8611427
1,1,0.9869833
1,1,0.9916163
1,1,0.9655775
1,1,0.98203075
1,1,0.9825865
1,1,0.9834841
1,1,0.9464517
1,0,0.055166144
1,1,0.9901776
1,1,0.9953608
1,1,0.98428303
1,1,0.9855979
1,1,0.9857943
1,1,0.9913858
1,1,0.99277776
1,1,0.9887227
1,1,0.9455509
1,1,0.9839617
1,1,0.9904655
1,1,0.99533206
1,1,0.9839008
1,1,0.98428637
1,1,0.97803336
1,1,0.9945522
1,1,0.9140342
1,1,0.9890626
1,1,0.9814293
1,1,0.9926318
1,1,0.9834801
1,1,0.98370934
1,1,0.9788401
1,1,0.98742163
